timestamp,methane,air_quality,temperature,humidity,risk
2026-06-25 13:23:00,733,353,21,57,High Risk
2026-06-25 13:23:05,175,218,24,80,Safe
2026-06-25 13:23:10,968,245,39,57,High Risk
2026-06-25 13:23:15,611,316,31,46,Warning
2026-06-25 13:23:20,850,471,22,94,Critical
2026-06-25 13:23:25,823,258,27,54,High Risk
2026-06-25 13:23:30,633,384,29,36,High Risk
2026-06-25 13:23:35,284,177,21,66,Safe
2026-06-25 13:23:40,819,230,36,93,High Risk
2026-06-25 13:23:45,160,505,30,48,Warning
2026-06-25 13:23:50,390,542,22,40,High Risk
2026-06-25 13:23:55,821,363,45,86,Critical
2026-06-25 13:24:00,875,515,44,40,Critical
2026-06-25 13:24:05,893,323,40,53,High Risk
2026-06-25 13:24:10,515,279,28,55,Warning
2026-06-25 13:24:15,480,561,34,64,High Risk
2026-06-25 13:24:20,514,151,40,87,Warning
2026-06-25 13:24:25,527,252,43,77,High Risk
2026-06-25 13:24:30,814,414,27,63,High Risk
2026-06-25 13:24:35,439,345,33,83,Warning
2026-06-25 13:24:40,756,234,44,88,Critical
2026-06-25 13:24:45,742,369,22,81,High Risk
2026-06-25 13:24:50,523,504,45,47,Critical
2026-06-25 13:24:55,170,438,43,51,Warning
2026-06-25 13:25:00,798,568,38,54,Critical
2026-06-25 13:25:05,284,438,45,41,High Risk
2026-06-25 13:25:10,102,179,34,81,Safe
2026-06-25 13:25:15,234,257,43,93,Warning
2026-06-25 13:25:20,148,415,27,66,Warning
2026-06-25 13:25:25,712,332,35,73,Warning
2026-06-25 13:25:30,380,225,41,95,High Risk
2026-06-25 13:25:35,672,552,29,77,High Risk
2026-06-25 13:25:40,50,435,30,85,Warning
2026-06-25 13:25:45,549,74,37,92,Warning
2026-06-25 13:25:50,929,275,29,79,High Risk
2026-06-25 13:25:55,105,209,28,88,Warning
2026-06-25 13:26:00,969,61,24,75,Warning
2026-06-25 13:26:05,857,327,31,68,High Risk
2026-06-25 13:26:10,588,358,42,60,High Risk
2026-06-25 13:26:15,118,191,27,56,Safe
2026-06-25 13:26:20,491,486,45,62,High Risk
2026-06-25 13:26:25,982,410,45,70,Critical
2026-06-25 13:26:30,186,304,44,32,Warning
2026-06-25 13:26:35,333,447,21,44,Warning
2026-06-25 13:26:40,875,437,33,65,High Risk
2026-06-25 13:26:45,77,421,35,46,Warning
2026-06-25 13:26:50,917,169,21,51,Warning
2026-06-25 13:26:55,478,318,42,69,Warning
2026-06-25 13:27:00,246,542,28,40,Warning
2026-06-25 13:27:05,199,228,41,68,Warning
2026-06-25 13:27:10,702,180,27,37,Warning
2026-06-25 13:27:15,199,296,22,46,Safe
2026-06-25 13:27:20,150,190,41,75,Safe
2026-06-25 13:27:25,397,343,30,88,Warning
2026-06-25 13:27:30,979,236,26,36,High Risk
2026-06-25 13:27:35,247,561,33,32,Warning
2026-06-25 13:27:40,957,287,34,68,High Risk
2026-06-25 13:27:45,492,292,22,46,Warning
2026-06-25 13:27:50,809,78,26,63,Warning
2026-06-25 13:27:55,72,81,28,33,Safe
2026-06-25 13:28:00,455,195,28,85,Safe
2026-06-25 13:28:05,730,553,32,89,Critical
2026-06-25 13:28:10,803,580,30,67,Critical
2026-06-25 13:28:15,296,264,20,30,Warning
2026-06-25 13:28:20,326,461,24,66,Warning
2026-06-25 13:28:25,850,583,30,86,Critical
2026-06-25 13:28:30,908,581,44,78,Critical
2026-06-25 13:28:35,879,295,21,92,High Risk
2026-06-25 13:28:40,372,103,25,49,Safe
2026-06-25 13:28:45,663,237,39,90,High Risk
2026-06-25 13:28:50,964,519,33,86,Critical
2026-06-25 13:28:55,421,261,36,82,Warning
2026-06-25 13:29:00,797,313,26,95,High Risk
2026-06-25 13:29:05,173,585,41,58,High Risk
2026-06-25 13:29:10,279,324,20,73,Warning
2026-06-25 13:29:15,171,341,31,45,Safe
2026-06-25 13:29:20,561,81,32,67,Warning
2026-06-25 13:29:25,550,283,32,92,High Risk
2026-06-25 13:29:30,645,396,40,33,High Risk
2026-06-25 13:29:35,237,549,45,77,High Risk
2026-06-25 13:29:40,162,331,40,59,Safe
2026-06-25 13:29:45,640,372,26,71,High Risk
2026-06-25 13:29:50,71,515,26,87,High Risk
2026-06-25 13:29:55,658,447,36,49,High Risk
2026-06-25 13:30:00,212,379,43,61,Warning
2026-06-25 13:30:05,78,229,33,30,Safe
2026-06-25 13:30:10,205,182,39,33,Safe
2026-06-25 13:30:15,986,516,33,66,Critical
2026-06-25 13:30:20,578,305,32,73,Warning
2026-06-25 13:30:25,850,313,29,61,High Risk
2026-06-25 13:30:30,787,146,36,56,Warning
2026-06-25 13:30:35,98,234,30,87,Warning
2026-06-25 13:30:40,451,460,28,31,Warning
2026-06-25 13:30:45,467,102,34,30,Safe
2026-06-25 13:30:50,55,527,40,84,Warning
2026-06-25 13:30:55,121,344,44,35,Warning
2026-06-25 13:31:00,640,140,39,39,Warning
2026-06-25 13:31:05,931,599,38,36,Critical
2026-06-25 13:31:10,480,91,29,48,Safe
2026-06-25 13:31:15,368,474,38,86,High Risk
2026-06-25 13:31:20,791,382,25,46,High Risk
2026-06-25 13:31:25,954,554,24,90,Critical
2026-06-25 13:31:30,212,355,43,84,Warning
2026-06-25 13:31:35,536,238,23,95,High Risk
2026-06-25 13:31:40,559,280,20,41,Warning
2026-06-25 13:31:45,380,390,37,39,Warning
2026-06-25 13:31:50,706,246,41,63,High Risk
2026-06-25 13:31:55,926,560,34,93,Critical
2026-06-25 13:32:00,337,482,20,61,Warning
2026-06-25 13:32:05,697,586,21,66,High Risk
2026-06-25 13:32:10,74,507,35,51,Warning
2026-06-25 13:32:15,277,335,41,44,Warning
2026-06-25 13:32:20,455,363,36,87,High Risk
2026-06-25 13:32:25,363,146,43,84,Warning
2026-06-25 13:32:30,983,315,24,31,High Risk
2026-06-25 13:32:35,62,517,28,91,High Risk
2026-06-25 13:32:40,638,546,28,90,Critical
2026-06-25 13:32:45,740,463,33,62,High Risk
2026-06-25 13:32:50,104,315,22,84,Safe
2026-06-25 13:32:55,254,513,29,83,High Risk
2026-06-25 13:33:00,339,64,37,32,Safe
2026-06-25 13:33:05,379,411,27,82,Warning
2026-06-25 13:33:10,734,302,43,66,High Risk
2026-06-25 13:33:15,663,189,30,95,Warning
2026-06-25 13:33:20,547,571,20,45,High Risk
2026-06-25 13:33:25,762,282,41,94,Critical
2026-06-25 13:33:30,428,319,31,51,Warning
2026-06-25 13:33:35,757,380,35,73,High Risk
2026-06-25 13:33:40,681,488,37,59,High Risk
2026-06-25 13:33:45,837,586,34,53,Critical
2026-06-25 13:33:50,644,119,30,40,Warning
2026-06-25 13:33:55,791,577,21,38,Critical
2026-06-25 13:34:00,182,527,43,61,High Risk
2026-06-25 13:34:05,53,536,25,52,Warning
2026-06-25 13:34:10,627,289,30,66,Warning
2026-06-25 13:34:15,683,534,26,51,High Risk
2026-06-25 13:34:20,811,187,21,70,Warning
2026-06-25 13:34:25,761,393,36,30,High Risk
2026-06-25 13:34:30,81,55,32,41,Safe
2026-06-25 13:34:35,465,57,34,90,Warning
2026-06-25 13:34:40,681,84,21,30,Warning
2026-06-25 13:34:45,386,491,39,84,Warning
2026-06-25 13:34:50,230,570,22,58,Warning
2026-06-25 13:34:55,343,505,26,50,High Risk
2026-06-25 13:35:00,501,290,20,85,Warning
2026-06-25 13:35:05,301,142,38,63,Safe
2026-06-25 13:35:10,659,231,34,69,Warning
2026-06-25 13:35:15,807,271,38,49,High Risk
2026-06-25 13:35:20,685,244,35,47,Warning
2026-06-25 13:35:25,364,167,37,35,Safe
2026-06-25 13:35:30,999,362,29,40,High Risk
2026-06-25 13:35:35,313,553,22,57,High Risk
2026-06-25 13:35:40,422,220,30,82,Warning
2026-06-25 13:35:45,917,417,34,88,Critical
2026-06-25 13:35:50,710,317,30,93,High Risk
2026-06-25 13:35:55,533,103,24,68,Warning
2026-06-25 13:36:00,957,113,38,74,Warning
2026-06-25 13:36:05,255,57,22,84,Safe
2026-06-25 13:36:10,171,73,44,66,Safe
2026-06-25 13:36:15,676,146,39,33,Warning
2026-06-25 13:36:20,791,381,42,37,Critical
2026-06-25 13:36:25,629,476,26,64,High Risk
2026-06-25 13:36:30,110,387,39,69,Warning
2026-06-25 13:36:35,815,305,38,53,High Risk
2026-06-25 13:36:40,636,292,35,44,Warning
2026-06-25 13:36:45,270,510,29,42,High Risk
2026-06-25 13:36:50,199,600,28,30,Warning
2026-06-25 13:36:55,918,104,25,36,Warning
2026-06-25 13:37:00,95,148,30,93,Safe
2026-06-25 13:37:05,299,282,20,42,Warning
2026-06-25 13:37:10,521,156,25,59,Warning
2026-06-25 13:37:15,873,416,44,73,Critical
2026-06-25 13:37:20,811,359,36,88,Critical
2026-06-25 13:37:25,890,373,28,65,High Risk
2026-06-25 13:37:30,875,130,22,38,Warning
2026-06-25 13:37:35,225,419,20,94,Warning
2026-06-25 13:37:40,815,53,35,33,Warning
2026-06-25 13:37:45,647,378,44,91,Critical
2026-06-25 13:37:50,604,161,39,35,Warning
2026-06-25 13:37:55,215,178,37,55,Safe
2026-06-25 13:38:00,688,532,28,44,High Risk
2026-06-25 13:38:05,145,424,43,50,Warning
2026-06-25 13:38:10,815,264,24,65,High Risk
2026-06-25 13:38:15,128,354,44,95,High Risk
2026-06-25 13:38:20,511,179,37,35,Warning
2026-06-25 13:38:25,571,174,34,59,Warning
2026-06-25 13:38:30,349,73,22,89,Warning
2026-06-25 13:38:35,626,528,34,55,High Risk
2026-06-25 13:38:40,815,168,29,41,Warning
2026-06-25 13:38:45,646,91,41,33,Warning
2026-06-25 13:38:50,250,435,22,71,Warning
2026-06-25 13:38:55,528,413,37,63,High Risk
2026-06-25 13:39:00,330,204,40,66,Warning
2026-06-25 13:39:05,457,529,39,71,High Risk
2026-06-25 13:39:10,360,224,37,82,Warning
2026-06-25 13:39:15,351,244,37,72,Warning
2026-06-25 13:39:20,944,501,30,66,Critical
2026-06-25 13:39:25,379,436,26,77,Warning
2026-06-25 13:39:30,874,192,26,45,Warning
2026-06-25 13:39:35,930,179,24,31,Warning
2026-06-25 13:39:40,548,269,23,63,Warning
2026-06-25 13:39:45,997,78,30,65,Warning
2026-06-25 13:39:50,648,135,23,34,Warning
2026-06-25 13:39:55,162,179,44,61,Safe
2026-06-25 13:40:00,637,533,20,70,High Risk
2026-06-25 13:40:05,910,512,23,83,Critical
2026-06-25 13:40:10,899,358,24,75,High Risk
2026-06-25 13:40:15,74,358,27,46,Warning
2026-06-25 13:40:20,776,488,45,44,Critical
2026-06-25 13:40:25,334,454,44,34,High Risk
2026-06-25 13:40:30,54,498,27,83,Warning
2026-06-25 13:40:35,251,537,38,76,High Risk
2026-06-25 13:40:40,192,157,34,51,Safe
2026-06-25 13:40:45,212,531,26,83,Warning
2026-06-25 13:40:50,523,101,39,86,Warning
2026-06-25 13:40:55,140,317,40,36,Safe
2026-06-25 13:41:00,512,576,22,43,High Risk
2026-06-25 13:41:05,739,576,33,63,High Risk
2026-06-25 13:41:10,261,330,33,93,Warning
2026-06-25 13:41:15,433,349,32,92,Warning
2026-06-25 13:41:20,190,222,36,60,Safe
2026-06-25 13:41:25,544,555,35,88,Critical
2026-06-25 13:41:30,861,462,26,59,High Risk
2026-06-25 13:41:35,916,76,24,58,Warning
2026-06-25 13:41:40,791,73,34,65,Warning
2026-06-25 13:41:45,834,258,34,60,High Risk
2026-06-25 13:41:50,948,600,44,63,Critical
2026-06-25 13:41:55,797,72,44,87,High Risk
2026-06-25 13:42:00,323,593,27,32,High Risk
2026-06-25 13:42:05,508,379,41,44,High Risk
2026-06-25 13:42:10,51,320,21,42,Safe
2026-06-25 13:42:15,799,55,34,77,Warning
2026-06-25 13:42:20,586,598,45,88,Critical
2026-06-25 13:42:25,641,505,41,70,Critical
2026-06-25 13:42:30,883,374,30,61,High Risk
2026-06-25 13:42:35,78,121,34,71,Safe
2026-06-25 13:42:40,212,157,21,33,Safe
2026-06-25 13:42:45,98,399,30,62,Warning
2026-06-25 13:42:50,275,310,32,89,Warning
2026-06-25 13:42:55,125,480,45,75,Warning
2026-06-25 13:43:00,628,557,21,93,Critical
2026-06-25 13:43:05,907,106,28,49,Warning
2026-06-25 13:43:10,257,430,45,34,High Risk
2026-06-25 13:43:15,973,570,30,95,Critical
2026-06-25 13:43:20,663,591,26,54,High Risk
2026-06-25 13:43:25,742,441,27,88,High Risk
2026-06-25 13:43:30,849,437,45,36,Critical
2026-06-25 13:43:35,977,284,42,76,High Risk
2026-06-25 13:43:40,231,314,44,61,Warning
2026-06-25 13:43:45,724,73,28,61,Warning
2026-06-25 13:43:50,737,299,21,46,Warning
2026-06-25 13:43:55,765,63,32,50,Warning
2026-06-25 13:44:00,644,114,45,40,Warning
2026-06-25 13:44:05,561,102,43,48,Warning
2026-06-25 13:44:10,905,408,32,78,High Risk
2026-06-25 13:44:15,442,407,25,72,Warning
2026-06-25 13:44:20,185,230,20,54,Safe
2026-06-25 13:44:25,399,170,33,93,Warning
2026-06-25 13:44:30,714,400,32,66,High Risk
2026-06-25 13:44:35,758,346,28,77,High Risk
2026-06-25 13:44:40,572,561,25,74,High Risk
2026-06-25 13:44:45,987,256,24,43,High Risk
2026-06-25 13:44:50,711,501,33,55,High Risk
2026-06-25 13:44:55,216,502,45,56,High Risk
2026-06-25 13:45:00,677,559,44,38,Critical
2026-06-25 13:45:05,853,179,42,89,High Risk
2026-06-25 13:45:10,493,59,31,38,Safe
2026-06-25 13:45:15,987,488,36,77,High Risk
2026-06-25 13:45:20,282,173,26,48,Safe
2026-06-25 13:45:25,582,89,43,39,Warning
2026-06-25 13:45:30,474,269,44,78,Warning
2026-06-25 13:45:35,216,455,35,87,Warning
2026-06-25 13:45:40,893,443,27,69,High Risk
2026-06-25 13:45:45,209,541,36,78,Warning
2026-06-25 13:45:50,210,53,33,48,Safe
2026-06-25 13:45:55,977,139,28,54,Warning
2026-06-25 13:46:00,487,392,31,44,Warning
2026-06-25 13:46:05,597,296,22,74,Warning
2026-06-25 13:46:10,518,209,39,49,Warning
2026-06-25 13:46:15,492,92,22,35,Safe
2026-06-25 13:46:20,866,327,41,57,High Risk
2026-06-25 13:46:25,222,188,34,86,Safe
2026-06-25 13:46:30,522,309,33,50,Warning
2026-06-25 13:46:35,204,584,31,87,High Risk
2026-06-25 13:46:40,803,302,33,43,High Risk
2026-06-25 13:46:45,838,518,35,32,Critical
2026-06-25 13:46:50,693,428,35,49,High Risk
2026-06-25 13:46:55,277,275,39,41,Warning
2026-06-25 13:47:00,980,572,37,38,Critical
2026-06-25 13:47:05,217,340,26,59,Safe
2026-06-25 13:47:10,477,164,23,91,Warning
2026-06-25 13:47:15,968,112,27,35,Warning
2026-06-25 13:47:20,76,177,38,86,Safe
2026-06-25 13:47:25,704,457,38,94,High Risk
2026-06-25 13:47:30,650,187,43,57,Warning
2026-06-25 13:47:35,647,476,33,44,High Risk
2026-06-25 13:47:40,663,478,42,77,High Risk
2026-06-25 13:47:45,934,567,28,82,Critical
2026-06-25 13:47:50,496,541,39,36,High Risk
2026-06-25 13:47:55,96,515,23,84,Warning
2026-06-25 13:48:00,502,375,21,81,High Risk
2026-06-25 13:48:05,833,513,32,63,Critical
2026-06-25 13:48:10,534,395,45,82,High Risk
2026-06-25 13:48:15,695,242,24,53,Warning
2026-06-25 13:48:20,445,583,25,83,High Risk
2026-06-25 13:48:25,708,66,42,83,Warning
2026-06-25 13:48:30,761,99,28,75,Warning
2026-06-25 13:48:35,798,182,44,43,High Risk
2026-06-25 13:48:40,344,583,24,35,High Risk
2026-06-25 13:48:45,364,248,45,79,Warning
2026-06-25 13:48:50,219,599,33,64,Warning
2026-06-25 13:48:55,50,122,44,86,Warning
2026-06-25 13:49:00,814,87,27,61,Warning
2026-06-25 13:49:05,955,128,25,30,Warning
2026-06-25 13:49:10,543,288,33,94,High Risk
2026-06-25 13:49:15,124,482,36,70,Warning
2026-06-25 13:49:20,292,577,24,45,High Risk
2026-06-25 13:49:25,317,326,23,87,Warning
2026-06-25 13:49:30,252,140,23,32,Safe
2026-06-25 13:49:35,905,230,28,38,High Risk
2026-06-25 13:49:40,708,158,43,51,Warning
2026-06-25 13:49:45,382,190,43,79,Warning
2026-06-25 13:49:50,830,589,25,50,Critical
2026-06-25 13:49:55,379,556,27,68,High Risk
2026-06-25 13:50:00,814,214,36,42,High Risk
2026-06-25 13:50:05,364,398,41,65,High Risk
2026-06-25 13:50:10,400,554,27,56,High Risk
2026-06-25 13:50:15,844,326,41,33,High Risk
2026-06-25 13:50:20,890,91,32,46,Warning
2026-06-25 13:50:25,736,126,43,46,Warning
2026-06-25 13:50:30,239,439,20,43,Warning
2026-06-25 13:50:35,825,586,27,84,Critical
2026-06-25 13:50:40,186,263,31,79,Safe
2026-06-25 13:50:45,895,237,26,65,High Risk
2026-06-25 13:50:50,277,370,34,66,Warning
2026-06-25 13:50:55,574,140,32,51,Warning
2026-06-25 13:51:00,726,476,23,57,High Risk
2026-06-25 13:51:05,761,391,25,92,Critical
2026-06-25 13:51:10,532,376,29,77,High Risk
2026-06-25 13:51:15,879,351,20,61,High Risk
2026-06-25 13:51:20,898,250,34,92,High Risk
2026-06-25 13:51:25,704,125,29,71,Warning
2026-06-25 13:51:30,877,189,41,45,High Risk
2026-06-25 13:51:35,165,586,23,51,Warning
2026-06-25 13:51:40,137,61,44,38,Safe
2026-06-25 13:51:45,477,335,40,34,Warning
2026-06-25 13:51:50,138,112,32,46,Safe
2026-06-25 13:51:55,982,96,39,81,Warning
2026-06-25 13:52:00,669,154,31,46,Warning
2026-06-25 13:52:05,61,125,27,67,Safe
2026-06-25 13:52:10,301,389,36,32,Warning
2026-06-25 13:52:15,155,440,23,65,Warning
2026-06-25 13:52:20,63,538,36,73,Warning
2026-06-25 13:52:25,87,264,20,75,Safe
2026-06-25 13:52:30,726,267,36,67,Warning
2026-06-25 13:52:35,869,149,45,79,High Risk
2026-06-25 13:52:40,715,556,39,90,Critical
2026-06-25 13:52:45,531,353,38,91,High Risk
2026-06-25 13:52:50,68,489,41,35,Warning
2026-06-25 13:52:55,626,312,23,50,Warning
2026-06-25 13:53:00,772,467,45,56,Critical
2026-06-25 13:53:05,448,303,21,67,Warning
2026-06-25 13:53:10,217,56,21,38,Safe
2026-06-25 13:53:15,788,159,27,55,Warning
2026-06-25 13:53:20,446,364,23,53,Warning
2026-06-25 13:53:25,589,544,25,63,High Risk
2026-06-25 13:53:30,109,517,36,56,Warning
2026-06-25 13:53:35,81,143,36,79,Safe
2026-06-25 13:53:40,707,158,21,52,Warning
2026-06-25 13:53:45,358,571,43,40,High Risk
2026-06-25 13:53:50,361,443,22,85,Warning
2026-06-25 13:53:55,590,383,36,85,High Risk
2026-06-25 13:54:00,658,501,21,61,High Risk
2026-06-25 13:54:05,291,356,34,38,Warning
2026-06-25 13:54:10,664,134,33,64,Warning
2026-06-25 13:54:15,987,253,21,77,High Risk
2026-06-25 13:54:20,725,235,34,87,High Risk
2026-06-25 13:54:25,241,77,44,67,Safe
2026-06-25 13:54:30,462,284,27,63,Warning
2026-06-25 13:54:35,630,518,38,74,High Risk
2026-06-25 13:54:40,79,542,45,73,High Risk
2026-06-25 13:54:45,984,390,26,86,Critical
2026-06-25 13:54:50,932,86,21,91,High Risk
2026-06-25 13:54:55,478,76,22,93,Warning
2026-06-25 13:55:00,973,448,43,51,Critical
2026-06-25 13:55:05,967,300,39,66,High Risk
2026-06-25 13:55:10,535,269,31,33,Warning
2026-06-25 13:55:15,783,351,40,38,High Risk
2026-06-25 13:55:20,96,177,22,75,Safe
2026-06-25 13:55:25,801,528,41,75,Critical
2026-06-25 13:55:30,594,197,20,90,Warning
2026-06-25 13:55:35,548,506,38,78,High Risk
2026-06-25 13:55:40,381,159,43,75,Warning
2026-06-25 13:55:45,920,577,35,66,Critical
2026-06-25 13:55:50,592,214,28,54,Warning
2026-06-25 13:55:55,422,147,28,45,Safe
2026-06-25 13:56:00,965,222,24,47,High Risk
2026-06-25 13:56:05,167,327,44,82,Warning
2026-06-25 13:56:10,984,436,29,41,High Risk
2026-06-25 13:56:15,627,343,25,47,Warning
2026-06-25 13:56:20,225,241,27,65,Safe
2026-06-25 13:56:25,751,512,42,51,Critical
2026-06-25 13:56:30,614,453,37,91,High Risk
2026-06-25 13:56:35,92,116,27,56,Safe
2026-06-25 13:56:40,609,518,36,66,High Risk
2026-06-25 13:56:45,50,101,20,61,Safe
2026-06-25 13:56:50,879,77,30,77,Warning
2026-06-25 13:56:55,530,446,42,43,High Risk
2026-06-25 13:57:00,225,576,41,41,High Risk
2026-06-25 13:57:05,442,320,29,83,Warning
2026-06-25 13:57:10,452,325,36,57,Warning
2026-06-25 13:57:15,841,138,41,60,High Risk
2026-06-25 13:57:20,640,229,37,44,Warning
2026-06-25 13:57:25,123,115,31,55,Safe
2026-06-25 13:57:30,966,50,39,56,Warning
2026-06-25 13:57:35,107,549,42,68,High Risk
2026-06-25 13:57:40,225,161,35,46,Safe
2026-06-25 13:57:45,604,389,29,58,High Risk
2026-06-25 13:57:50,934,195,36,51,Warning
2026-06-25 13:57:55,526,273,42,76,High Risk
2026-06-25 13:58:00,848,236,24,83,High Risk
2026-06-25 13:58:05,561,377,37,87,High Risk
2026-06-25 13:58:10,658,93,40,42,Warning
2026-06-25 13:58:15,138,58,34,43,Safe
2026-06-25 13:58:20,403,176,43,72,Warning
2026-06-25 13:58:25,679,202,37,43,Warning
2026-06-25 13:58:30,147,195,31,48,Safe
2026-06-25 13:58:35,894,579,25,74,Critical
2026-06-25 13:58:40,667,528,37,83,High Risk
2026-06-25 13:58:45,370,76,21,64,Safe
2026-06-25 13:58:50,674,242,40,68,Warning
2026-06-25 13:58:55,993,528,44,84,Critical
2026-06-25 13:59:00,814,429,27,52,High Risk
2026-06-25 13:59:05,947,208,38,87,High Risk
2026-06-25 13:59:10,187,128,44,55,Safe
2026-06-25 13:59:15,578,164,26,42,Warning
2026-06-25 13:59:20,825,529,33,79,Critical
2026-06-25 13:59:25,434,589,35,36,High Risk
2026-06-25 13:59:30,431,507,29,55,High Risk
2026-06-25 13:59:35,472,221,42,87,High Risk
2026-06-25 13:59:40,465,589,34,36,High Risk
2026-06-25 13:59:45,147,500,40,65,Warning
2026-06-25 13:59:50,373,104,36,43,Safe
2026-06-25 13:59:55,220,265,45,69,Warning
2026-06-25 14:00:00,158,328,35,60,Safe
2026-06-25 14:00:05,375,249,43,50,Warning
2026-06-25 14:00:10,403,204,44,81,Warning
2026-06-25 14:00:15,804,84,22,76,Warning
2026-06-25 14:00:20,869,432,20,82,High Risk
2026-06-25 14:00:25,281,316,45,66,Warning
2026-06-25 14:00:30,880,584,36,92,Critical
2026-06-25 14:00:35,244,213,37,72,Safe
2026-06-25 14:00:40,385,517,33,67,High Risk
2026-06-25 14:00:45,258,439,31,85,Warning
2026-06-25 14:00:50,184,334,30,92,Warning
2026-06-25 14:00:55,665,279,33,70,Warning
2026-06-25 14:01:00,129,543,45,44,High Risk
2026-06-25 14:01:05,380,598,23,47,High Risk
2026-06-25 14:01:10,273,74,34,95,Warning
2026-06-25 14:01:15,415,130,42,32,Warning
2026-06-25 14:01:20,884,266,29,40,High Risk
2026-06-25 14:01:25,920,285,31,61,High Risk
2026-06-25 14:01:30,784,191,24,37,Warning
2026-06-25 14:01:35,956,235,20,54,High Risk
2026-06-25 14:01:40,891,247,30,57,High Risk
2026-06-25 14:01:45,192,559,41,49,High Risk
2026-06-25 14:01:50,521,275,22,83,Warning
2026-06-25 14:01:55,546,95,43,52,Warning
2026-06-25 14:02:00,168,471,31,81,Warning
2026-06-25 14:02:05,391,553,38,40,High Risk
2026-06-25 14:02:10,703,72,22,62,Warning
2026-06-25 14:02:15,810,113,38,37,Warning
2026-06-25 14:02:20,92,201,33,37,Safe
2026-06-25 14:02:25,985,158,25,69,Warning
2026-06-25 14:02:30,79,351,42,32,Warning
2026-06-25 14:02:35,579,102,34,41,Warning
2026-06-25 14:02:40,703,564,25,95,Critical
2026-06-25 14:02:45,382,198,42,57,Warning
2026-06-25 14:02:50,413,353,38,55,Warning
2026-06-25 14:02:55,852,433,40,50,High Risk
2026-06-25 14:03:00,995,495,45,38,Critical
2026-06-25 14:03:05,557,229,41,52,High Risk
2026-06-25 14:03:10,926,289,21,32,High Risk
2026-06-25 14:03:15,600,192,34,39,Warning
2026-06-25 14:03:20,495,274,44,87,High Risk
2026-06-25 14:03:25,368,320,39,51,Warning
2026-06-25 14:03:30,411,306,35,93,Warning
2026-06-25 14:03:35,333,348,23,72,Warning
2026-06-25 14:03:40,948,188,21,88,High Risk
2026-06-25 14:03:45,148,266,40,65,Safe
2026-06-25 14:03:50,109,158,29,43,Safe
2026-06-25 14:03:55,630,241,23,95,High Risk
2026-06-25 14:04:00,828,545,40,69,Critical
2026-06-25 14:04:05,714,127,36,60,Warning
2026-06-25 14:04:10,786,68,42,69,High Risk
2026-06-25 14:04:15,310,422,33,73,Warning
2026-06-25 14:04:20,664,558,38,61,High Risk
2026-06-25 14:04:25,154,115,44,61,Safe
2026-06-25 14:04:30,292,553,30,45,High Risk
2026-06-25 14:04:35,835,596,25,45,Critical
2026-06-25 14:04:40,291,402,32,71,Warning
2026-06-25 14:04:45,694,474,31,54,High Risk
2026-06-25 14:04:50,559,163,38,33,Warning
2026-06-25 14:04:55,448,94,21,83,Safe
2026-06-25 14:05:00,792,567,38,84,Critical
2026-06-25 14:05:05,332,453,28,57,Warning
2026-06-25 14:05:10,798,192,36,94,High Risk
2026-06-25 14:05:15,954,315,39,70,High Risk
2026-06-25 14:05:20,702,244,32,68,Warning
2026-06-25 14:05:25,540,159,44,32,Warning
2026-06-25 14:05:30,286,52,45,85,Warning
2026-06-25 14:05:35,951,347,34,84,High Risk
2026-06-25 14:05:40,625,277,34,42,Warning
2026-06-25 14:05:45,639,531,41,80,Critical
2026-06-25 14:05:50,716,469,25,33,High Risk
2026-06-25 14:05:55,130,502,25,51,Warning
2026-06-25 14:06:00,107,221,30,36,Safe
2026-06-25 14:06:05,326,71,36,43,Safe
2026-06-25 14:06:10,92,173,43,95,Warning
2026-06-25 14:06:15,714,454,34,32,High Risk
2026-06-25 14:06:20,323,584,27,50,High Risk
2026-06-25 14:06:25,200,448,42,39,Warning
2026-06-25 14:06:30,633,389,25,51,High Risk
2026-06-25 14:06:35,484,168,34,36,Safe
2026-06-25 14:06:40,385,353,21,86,High Risk
2026-06-25 14:06:45,329,222,34,72,Warning
2026-06-25 14:06:50,332,502,30,33,High Risk
2026-06-25 14:06:55,275,480,23,42,Warning
2026-06-25 14:07:00,500,159,24,79,Safe
2026-06-25 14:07:05,867,209,37,92,High Risk
2026-06-25 14:07:10,424,60,34,95,Warning
2026-06-25 14:07:15,986,557,23,86,Critical
2026-06-25 14:07:20,83,74,27,56,Safe
2026-06-25 14:07:25,562,113,31,80,Warning
2026-06-25 14:07:30,152,70,41,66,Safe
2026-06-25 14:07:35,346,268,42,63,Warning
2026-06-25 14:07:40,64,447,31,68,Warning
2026-06-25 14:07:45,835,194,33,69,Warning
2026-06-25 14:07:50,102,433,44,66,Warning
2026-06-25 14:07:55,740,349,34,50,Warning
2026-06-25 14:08:00,797,448,26,73,High Risk
2026-06-25 14:08:05,854,390,28,40,High Risk
2026-06-25 14:08:10,749,471,30,92,High Risk
2026-06-25 14:08:15,701,211,34,56,Warning
2026-06-25 14:08:20,122,447,45,35,Warning
2026-06-25 14:08:25,834,403,28,60,High Risk
2026-06-25 14:08:30,674,565,22,60,High Risk
2026-06-25 14:08:35,894,563,21,80,Critical
2026-06-25 14:08:40,913,462,35,70,High Risk
2026-06-25 14:08:45,955,248,43,37,High Risk
2026-06-25 14:08:50,805,592,45,87,Critical
